name,category,time
Dan Ispas,Men,00:44:59
Ramona-Mihaela  Hintea,Women,00:45:00
Aurora Selejan,Women,00:45:00
Adela Cimpan,Women,00:45:01
Csilla Csalanosi,Women,00:45:04
Oana Coman,Women,00:45:05
Timea Domokos,Women,00:45:05
Madalina Tomus,Women,00:45:05
Alexandra Amihaiesi,Women,00:45:06
Mihai Bota,Men,00:45:06
Radu Lohan,Men,00:45:09
Alina Stetiuc,Women,00:45:10
Razvan Alin Silaghi,Men,00:45:10
Vass Arnold,Men,00:45:12
Diana-Camelia Matei-Zoicas,Women,00:45:15
Anamaria Nagy,Women,00:45:22
Nicoleta Cretu,Women,00:45:22
Alina Barbur,Women,00:45:22
Elena Padurean,Women,00:45:23
Cornelia Sabau,Women,00:45:24
Horatiu Bercean,Men,00:45:27
Daniela Galateanu,Women,00:45:28
Mihai Cojocnean,Men,00:45:28
Vlad Spaniuc,Men,00:45:29
Sorin Stefan Szekeli,Men,00:45:30
Andreea Tincu,Women,00:45:30
Beatrice Balla,Women,00:45:31
Raluca Crisan,Women,00:45:32
Anamaria Crisan,Women,00:45:32
Bea Racz,Women,00:45:33
Florin Maier,Men,00:45:36
Dariana Lupea,Women,00:45:39
Simona Sacota,Women,00:45:39
Vlad Ciolte,Men,00:45:40
Claudiu Itu,Men,00:45:40
Cosmina Buhaescu,Women,00:45:40
Ioana Groza,Women,00:45:41
Stefan Mariniuc,Men,00:45:42
Stefan Malacu,Men,00:45:42
Calin Josan,Men,00:45:51
Daniel Misaras,Men,00:45:56
Diana Straliciuc,Women,00:45:59
Paul Feurdean,Men,00:46:00
Lucian Niga,Men,00:46:01
Radu Chis,Men,00:46:02
Gina Precup,Women,00:46:02
Simona Boidachi,Women,00:46:02
Anamaria Oarga,Women,00:46:02
Lenke Kertesz,Women,00:46:03
William Scheibert,Men,00:46:05
Cynthia Marian,Women,00:46:06
Ioan Salanki,Men,00:46:07
Ionela Manolache,Women,00:46:08
Timea Vasarhelyi,Women,00:46:09
Kinga Bartha,Women,00:46:09
Andreea Pestritu,Women,00:46:10
Viorel Voican,Men,00:46:10
Ioana Denisa Moldovan,Women,00:46:11
Istvan Szabolcs Safar,Men,00:46:12
Adriana Adam,Women,00:46:12
Anca Crisan,Women,00:46:13
Alexandra Urszuj,Women,00:46:16
Adriana Gaborean,Women,00:46:16
Paula Vintan,Women,00:46:19
Roxana Marita,Women,00:46:20
Irina-Maria Giosan,Women,00:46:20
Maria Ghior,Women,00:46:20
Silviu Maxim,Men,00:46:21
Alexandru Deac,Men,00:46:22
Beatrice Rus,Women,00:46:22
Irina Carcu,Women,00:46:25
Cosmin Silaghi,Men,00:46:26
Ervin Deak,Men,00:46:27
Vladut Florin Costea,Men,00:46:28
Francesca Comsa,Women,00:46:29
Isabela Cristina Suhan,Women,00:46:29
Camelia Gadalean,Women,00:46:29
Erika Tunyogi,Women,00:46:30
Lavinia Grecu,Women,00:46:30
Cristina Boanca,Women,00:46:31
Laura Orasan,Women,00:46:32
Monica Popescu,Women,00:46:32
Lidia Cismanescu,Women,00:46:35
Ioana Maria Handabut,Women,00:46:38
Mihaela Ursut,Women,00:46:42
Tatiana Colin,Women,00:46:43
Iulia Istvanescu,Women,00:46:43
George Burduhos,Men,00:46:43
Timea Szabo,Women,00:46:44
Ancuta Camelia Suciu,Women,00:46:45
Radu Revnic,Men,00:46:45
Stefana Nicoleta Petrindean,Women,00:46:45
Mihaela Boca,Women,00:46:46
Katalin-Boglarka Kassan,Women,00:46:56
Aluas Reghina Aurelia,Women,00:46:57
Simona Alexandra Tătar,Women,00:46:57
Levente Molnar,Men,00:46:58
Vlad Ureche,Men,00:47:00
Oana-Alexandra Popa,Women,00:47:02
Bianca Dumitrescu,Women,00:47:03
Adina Marcut,Women,00:47:03
Iulia Maria Condriuc,Women,00:47:03
Radu Nicolae Ungurean,Men,00:47:04
Anca Bazavan,Women,00:47:04
Laura Ioana Hatos,Women,00:47:05
Anca Popescu,Women,00:47:08
Bogdan Bosinta,Men,00:47:09
Emilia-Maria Mohan,Women,00:47:09
Beniamin Muresan,Men,00:47:09
Mihaela Comsulea,Women,00:47:12
Manuela Savianu,Women,00:47:14
Alexandra Ciuntu,Women,00:47:14
Arabela-Georgiana Tircovnicu,Women,00:47:15
Anamaria Margin,Women,00:47:16
Andrei Musca,Men,00:47:17
Ioana Petrice,Women,00:47:17
Simona Lusor,Women,00:47:19
Lavinia Coca,Women,00:47:21
Dorina Popa,Women,00:47:22
Dan Ivan,Men,00:47:23
Dan Mircea Dragomir,Men,00:47:26
Andrada Nagy,Women,00:47:27
Andreea Misaras,Women,00:47:32
Csaba Denes,Men,00:47:33
Voicu Radu,Men,00:47:33
Sorin Alin Nica,Men,00:47:36
Tania Pralea,Women,00:47:36
Diana Rad,Women,00:47:37
Guiu Cosmin,Men,00:47:38
Paul Gherman,Men,00:47:39
Marian Maris,Men,00:47:41
Gessica Frent,Women,00:47:44
Anamaria Tothazan,Women,00:47:44
Alexandru Covaciu,Men,00:47:44
Laurentiu Cervicescu,Men,00:47:46
Levente Hegedus,Men,00:47:52
Mihaela Muntean,Women,00:47:55
Anda Moldovan,Women,00:47:56
Andrada Sabo,Women,00:47:57
Elena Gheorghe,Women,00:47:57
Zoltán Szilágyi,Men,00:47:59
Eszter Bordi,Women,00:47:59
Ana-Maria Truta,Women,00:47:59
Adela Cristea,Women,00:48:00
Szilard Zsebe,Men,00:48:07
Cristina Velican,Women,00:48:07
Florin-Vasile Catana,Men,00:48:08
Ramona Tolas,Women,00:48:10
Iulian Abrudan,Men,00:48:12
Alexandru Baican,Men,00:48:12
Alin-Dorel Rusu,Men,00:48:15
Eduard-Norbert Mone,Men,00:48:16
Simona Vlad,Women,00:48:21
Bianca Pascu,Women,00:48:22
Nicoleta Avram,Women,00:48:25
Matt Sanderson,Men,00:48:26
Bogdan Moldovan,Men,00:48:32
Maria-Cristina Gai,Women,00:48:32
Ioana Toma,Women,00:48:33
Adina Mura,Women,00:48:34
Madalina Ludusan,Women,00:48:34
Marian Gavris,Men,00:48:35
Alexandru Robert Kovacs,Men,00:48:35
Andreea Debreczeni,Women,00:48:35
Cristina Chereches,Women,00:48:39
Catalin Hotea,Men,00:48:39
Patricia Valusescu,Women,00:48:40
Alexandru Stegaru,Men,00:48:48
Iulia Danis,Women,00:48:49
Ancuta Blaga,Women,00:48:52
Oana Gancean,Women,00:48:53
Maria-Corina Muresan,Women,00:48:53
Virginia Maria Sasaran,Women,00:48:54
Sebastian Achim,Men,00:48:56
Ionel Madas,Men,00:48:57
Andreea Deak,Women,00:48:57
Elisabeta Ileana Elekes,Women,00:48:58
Beatrice Man,Women,00:49:00
Andreea Lazar,Women,00:49:01
Marta Noje,Women,00:49:02
Florin Tarnavean,Men,00:49:06
Roxana Veltan,Women,00:49:06
Dan Pop,Men,00:49:11
Sergiu Narcis Maris,Men,00:49:12
Sandra Alexoiu,Women,00:49:12
Andrei-Pavel Cozma,Men,00:49:24
Cristina Suteu,Women,00:49:26
Aurelia Marian,Women,00:49:26
Letitia Scarlat,Women,00:49:26
Alin Goia,Men,00:49:28
Rares-Stefan Florea,Men,00:49:29
Ildiko-Melinda Papp,Women,00:49:29
Mihai Alexandru Bold,Men,00:49:34
Julia Gaspar,Women,00:49:38
Monika Czinege,Women,00:49:40
Radu Mereuta,Men,00:49:41
Ioana Lucaciu,Women,00:49:44
Andreea-Maria Orsan,Women,00:49:52
Ozana Andreea Mastan,Women,00:49:52
Camelia Pascalau,Women,00:49:54
Florin Baciu,Men,00:49:55
Mircea - Dan Manecan,Men,00:49:58
Clarisa Vlad,Women,00:50:04
Maria Olimpia Muresan,Women,00:50:05
Cristina Prescornitoiu,Women,00:50:06
Cristina Burja,Women,00:50:07
Nikos Zarpas,Men,00:50:08
Maria Cristina Parasca,Women,00:50:08
Alexandra Pavel,Women,00:50:25
Otilia Huszar,Women,00:50:33
Gabriela Turei,Women,00:50:38
Ilinca Draghici,Women,00:50:39
Teodora Bojan,Women,00:50:41
Elena Dulgher,Men,00:50:47
Nicoleta Georgiana Mihai,Women,00:50:55
Lucian Ionut Mihai,Men,00:50:55
Greta Crisan,Women,00:50:58
Alexandra Giurgiu,Women,00:50:58
Florina Vadan,Women,00:50:58
Iulian Cretu,Men,00:50:58
Andreea Gabriela Stresina,Women,00:50:59
Melinda Gergely,Women,00:50:59
Veronica Costas,Women,00:51:01
Andreea Closca,Women,00:51:01
Cristina Puscas,Women,00:51:04
Madalina Porfire,Women,00:51:04
Anca Neamt,Women,00:51:04
Mara Pavel,Women,00:51:10
Camelia Vulea,Women,00:51:14
Claudiu Andreica,Men,00:51:14
Lavinia Vasar,Women,00:51:21
Helga Nagy,Women,00:51:26
Linda Mateescu,Women,00:51:28
Raluca Mirza,Women,00:51:31
Denisa Barar,Women,00:51:41
Levente Vetesi,Men,00:51:42
Andra Lupou,Women,00:51:49
Daniela Oprea,Women,00:51:58
Anamaria Petrut,Women,00:52:00
Cosmina Hetea,Women,00:52:01
Ionela Muj,Women,00:52:06
Ancuta Grad,Women,00:52:06
Nicoleta Flueras,Women,00:52:07
Rebeca Diana Porgras,Women,00:52:11
Carmen Vidrighin,Women,00:52:11
Stefania Botcariu,Women,00:52:15
Monica Martinovici,Women,00:52:15
Adriana Bradley,Women,00:52:22
Raul Lukacs,Men,00:52:23
Andra Ichim,Women,00:52:23
Catalina Nedelcu,Women,00:52:24
Adriana Malanca,Women,00:52:27
Tamara Schiau,Women,00:52:30
Ana-Maria Muntean,Women,00:52:40
Corina Biro,Women,00:52:40
Ionela Lucaci,Women,00:52:45
Anamaria Halasz,Women,00:52:49
Paula Pop,Women,00:52:50
Nicoleta Fort,Women,00:53:03
Andreea Takacs,Women,00:53:06
Andreea Bianca Palacian,Women,00:53:06
Sorina Bochis,Women,00:53:06
Diana Pojar,Women,00:53:10
Ioana Dragomir,Women,00:53:35
Ancuta-Daniela Manecan,Women,00:53:35
Paul Belce,Men,00:53:37
Denisa Irimias,Women,00:53:43
Anamaria-Cristina Lenart,Women,00:53:55
Melinda Rado,Women,00:54:02
Loredana Rob,Women,00:54:04
Dragos Nicola,Men,00:54:09
Adela Lacramioara Sigartau,Women,00:54:14
Miana Neagos,Women,00:54:15
Isabella Pirvu,Women,00:54:18
Alexandra Paula Trif,Women,00:54:22
Diana Grigoras,Women,00:54:22
Andrei Puscas,Men,00:54:23
Evelin Szigheti,Women,00:54:23
Alina Dragos,Women,00:54:33
Erika Matyas,Women,00:54:33
Ioana Goagas,Women,00:54:34
Bristena Iulia Duma,Women,00:54:34
Catalin Berbece,Men,00:54:35
Dorina Gherasim,Women,00:54:41
Ramona Sangerean,Women,00:54:42
Alexandrina Bria,Women,00:54:50
Bianca Bala,Women,00:54:50
Oana Gherman,Women,00:54:51
Molnar Nicoleta,Women,00:54:57
Patricia Baican,Women,00:55:15
Andreea Nadasan,Women,00:55:16
Andreea Macicasan,Women,00:55:25
Radu Tirnovan,Men,00:55:27
Andrea Marton,Women,00:55:29
Carmen Cleja,Women,00:55:30
Andrei Stefan Caraus,Men,00:55:41
Delia Demian,Women,00:55:42
Dana Husman,Women,00:55:43
Ana Opra,Women,00:55:44
Alexandra Pogacean,Women,00:55:44
Diana Luta,Women,00:55:48
Catalina Brinza,Women,00:55:49
Hanelore Onica,Women,00:55:57
Adriana Mihaela Pascalau,Women,00:55:57
Adina Cristea,Women,00:56:04
Erik Zsurzsan,Men,00:56:57
Paula Bumb,Women,00:57:06
Larisa Trif,Women,00:57:09
Tudor Nistor,Men,00:57:10
Adela Pacurar,Women,00:57:12
Alexandru Cihodaru,Men,00:57:21
Reka Farkas,Women,00:57:30
Clara Blajevici,Women,00:57:39
Roxana Pantilimon,Women,00:57:54
Cristina Ilies,Women,00:58:00
Bogdan Parizek,Men,00:58:03
Irina Ulrich,Women,00:58:14
Cristian Iakab,Men,00:58:26
Lavinia Cotarla,Women,00:58:41
Agatha Fodorean,Women,00:59:08
Nicoleta Azoitei,Women,00:59:12
Ana Maria Marcu,Women,01:00:05
Laura Laco,Women,01:00:05
Annamaria- Csilla  Kiss,Women,01:00:26
Ana Maria Bucur,Women,01:00:28
Albert Mialet,Men,01:00:28
Victor Banica,Men,01:00:59
Ramona Orfalean,Women,01:00:59
